x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.036912,2.68951,2.66303,2.65588,2.65497,2.65484,2.65484
0.036916,2.68609,2.65965,2.6525,2.6516,2.65147,2.65147
0.03692,2.68268,2.65627,2.64913,2.64823,2.6481,2.6481
0.036924,2.67926,2.65289,2.64576,2.64486,2.64473,2.64473
0.036928,2.67585,2.6495,2.64239,2.64149,2.64136,2.64136
0.036932,2.67243,2.64612,2.63902,2.63811,2.63799,2.63798
0.036936,2.66901,2.64274,2.63564,2.63474,2.63461,2.63461
0.03694,2.6656,2.63936,2.63227,2.63137,2.63124,2.63124
0.036944,2.66218,2.63598,2.6289,2.628,2.62787,2.62787
0.036948,2.65877,2.63259,2.62552,2.62463,2.6245,2.6245
0.036952,2.65535,2.62921,2.62215,2.62125,2.62113,2.62112
0.036956,2.65193,2.62583,2.61878,2.61788,2.61775,2.61775
0.03696,2.64852,2.62244,2.6154,2.61451,2.61438,2.61438
0.036964,2.6451,2.61906,2.61203,2.61114,2.61101,2.61101
0.036968,2.64168,2.61568,2.60865,2.60776,2.60764,2.60763
0.036972,2.63826,2.61229,2.60528,2.60439,2.60426,2.60426
0.036976,2.63485,2.60891,2.6019,2.60102,2.60089,2.60089
0.03698,2.63143,2.60553,2.59853,2.59764,2.59752,2.59751
0.036984,2.62801,2.60214,2.59515,2.59427,2.59414,2.59414
0.036988,2.62459,2.59876,2.59178,2.59089,2.59077,2.59077
0.036992,2.62117,2.59537,2.5884,2.58752,2.58739,2.58739
0.036996,2.61776,2.59199,2.58503,2.58415,2.58402,2.58402
0.037,2.61434,2.5886,2.58165,2.58077,2.58065,2.58064
0.037004,2.61092,2.58522,2.57828,2.5774,2.57727,2.57727
0.037008,2.6075,2.58183,2.5749,2.57402,2.5739,2.57389
0.037012,2.60408,2.57845,2.57152,2.57065,2.57052,2.57052
0.037016,2.60066,2.57506,2.56815,2.56727,2.56715,2.56714
0.03702,2.59724,2.57167,2.56477,2.5639,2.56377,2.56377
0.037024,2.59382,2.56829,2.56139,2.56052,2.56039,2.56039
0.037028,2.5904,2.5649,2.55802,2.55714,2.55702,2.55702
0.037032,2.58698,2.56152,2.55464,2.55377,2.55364,2.55364
0.037036,2.58356,2.55813,2.55126,2.55039,2.55027,2.55026
0.03704,2.58014,2.55474,2.54788,2.54702,2.54689,2.54689
0.037044,2.57672,2.55135,2.54451,2.54364,2.54351,2.54351
0.037048,2.5733,2.54797,2.54113,2.54026,2.54014,2.54014
0.037052,2.56988,2.54458,2.53775,2.53688,2.53676,2.53676
0.037056,2.56646,2.54119,2.53437,2.53351,2.53338,2.53338
0.03706,2.56304,2.5378,2.53099,2.53013,2.53001,2.53
0.037064,2.55961,2.53442,2.52761,2.52675,2.52663,2.52663
0.037068,2.55619,2.53103,2.52424,2.52338,2.52325,2.52325
0.037072,2.55277,2.52764,2.52086,2.52,2.51987,2.51987
0.037076,2.54935,2.52425,2.51748,2.51662,2.5165,2.51649
0.03708,2.54593,2.52086,2.5141,2.51324,2.51312,2.51312
0.037084,2.5425,2.51747,2.51072,2.50986,2.50974,2.50974
0.037088,2.53908,2.51409,2.50734,2.50648,2.50636,2.50636
0.037092,2.53566,2.5107,2.50396,2.5031,2.50298,2.50298
0.037096,2.53223,2.50731,2.50058,2.49973,2.4996,2.4996
0.0371,2.52881,2.50392,2.4972,2.49635,2.49622,2.49622
0.037104,2.52539,2.50053,2.49382,2.49297,2.49285,2.49284
0.037108,2.52196,2.49714,2.49044,2.48959,2.48947,2.48946
0.037112,2.51854,2.49375,2.48706,2.48621,2.48609,2.48608
0.037116,2.51512,2.49036,2.48367,2.48283,2.48271,2.4827
0.03712,2.51169,2.48697,2.48029,2.47945,2.47933,2.47932
0.037124,2.50827,2.48358,2.47691,2.47607,2.47595,2.47594
0.037128,2.50484,2.48018,2.47353,2.47269,2.47257,2.47256
0.037132,2.50142,2.47679,2.47015,2.46931,2.46919,2.46918
0.037136,2.49799,2.4734,2.46677,2.46593,2.4658,2.4658
0.03714,2.49457,2.47001,2.46338,2.46254,2.46242,2.46242
0.037144,2.49114,2.46662,2.46,2.45916,2.45904,2.45904
0.037148,2.48772,2.46323,2.45662,2.45578,2.45566,2.45566
0.037152,2.48429,2.45983,2.45324,2.4524,2.45228,2.45228
0.037156,2.48086,2.45644,2.44985,2.44902,2.4489,2.4489
0.03716,2.47744,2.45305,2.44647,2.44564,2.44552,2.44551
0.037164,2.47401,2.44966,2.44309,2.44225,2.44213,2.44213
0.037168,2.47059,2.44626,2.4397,2.43887,2.43875,2.43875
0.037172,2.46716,2.44287,2.43632,2.43549,2.43537,2.43537
0.037176,2.46373,2.43948,2.43294,2.43211,2.43199,2.43199
0.03718,2.4603,2.43609,2.42955,2.42872,2.4286,2.4286
0.037184,2.45688,2.43269,2.42617,2.42534,2.42522,2.42522
0.037188,2.45345,2.4293,2.42278,2.42196,2.42184,2.42184
0.037192,2.45002,2.4259,2.4194,2.41857,2.41846,2.41845
0.037196,2.44659,2.42251,2.41601,2.41519,2.41507,2.41507
0.0372,2.44317,2.41912,2.41263,2.41181,2.41169,2.41169
0.037204,2.43974,2.41572,2.40924,2.40842,2.4083,2.4083
0.037208,2.43631,2.41233,2.40586,2.40504,2.40492,2.40492
0.037212,2.43288,2.40893,2.40247,2.40165,2.40154,2.40153
0.037216,2.42945,2.40554,2.39909,2.39827,2.39815,2.39815
0.03722,2.42602,2.40214,2.3957,2.39488,2.39477,2.39477
0.037224,2.42259,2.39875,2.39231,2.3915,2.39138,2.39138
0.037228,2.41916,2.39535,2.38893,2.38811,2.388,2.388
0.037232,2.41574,2.39196,2.38554,2.38473,2.38461,2.38461
0.037236,2.41231,2.38856,2.38215,2.38134,2.38123,2.38123
0.03724,2.40888,2.38516,2.37877,2.37796,2.37784,2.37784
0.037244,2.40545,2.38177,2.37538,2.37457,2.37446,2.37445
0.037248,2.40202,2.37837,2.37199,2.37119,2.37107,2.37107
0.037252,2.39858,2.37497,2.36861,2.3678,2.36768,2.36768
0.037256,2.39515,2.37158,2.36522,2.36441,2.3643,2.3643
0.03726,2.39172,2.36818,2.36183,2.36103,2.36091,2.36091
0.037264,2.38829,2.36478,2.35844,2.35764,2.35752,2.35752
0.037268,2.38486,2.36139,2.35505,2.35425,2.35414,2.35414
0.037272,2.38143,2.35799,2.35167,2.35087,2.35075,2.35075
0.037276,2.378,2.35459,2.34828,2.34748,2.34736,2.34736
0.03728,2.37457,2.35119,2.34489,2.34409,2.34398,2.34397
0.037284,2.37113,2.34779,2.3415,2.3407,2.34059,2.34059
0.037288,2.3677,2.3444,2.33811,2.33732,2.3372,2.3372
0.037292,2.36427,2.341,2.33472,2.33393,2.33381,2.33381
0.037296,2.36084,2.3376,2.33133,2.33054,2.33042,2.33042
0.0373,2.3574,2.3342,2.32794,2.32715,2.32704,2.32703
0.037304,2.35397,2.3308,2.32455,2.32376,2.32365,2.32365
0.037308,2.35054,2.3274,2.32116,2.32037,2.32026,2.32026
0.037312,2.3471,2.324,2.31777,2.31698,2.31687,2.31687
0.037316,2.34367,2.3206,2.31438,2.31359,2.31348,2.31348
0.03732,2.34024,2.3172,2.31099,2.31021,2.31009,2.31009
0.037324,2.3368,2.3138,2.3076,2.30682,2.3067,2.3067
0.037328,2.33337,2.3104,2.30421,2.30343,2.30331,2.30331
0.037332,2.32994,2.307,2.30082,2.30004,2.29992,2.29992
0.037336,2.3265,2.3036,2.29743,2.29665,2.29653,2.29653
0.03734,2.32307,2.3002,2.29404,2.29326,2.29314,2.29314
0.037344,2.31963,2.2968,2.29064,2.28986,2.28975,2.28975
0.037348,2.3162,2.2934,2.28725,2.28647,2.28636,2.28636
0.037352,2.31276,2.29,2.28386,2.28308,2.28297,2.28297
0.037356,2.30933,2.2866,2.28047,2.27969,2.27958,2.27958
0.03736,2.30589,2.28319,2.27708,2.2763,2.27619,2.27619
0.037364,2.30245,2.27979,2.27368,2.27291,2.2728,2.2728
0.037368,2.29902,2.27639,2.27029,2.26952,2.26941,2.26941
0.037372,2.29558,2.27299,2.2669,2.26613,2.26602,2.26601
0.037376,2.29215,2.26959,2.2635,2.26273,2.26262,2.26262
0.03738,2.28871,2.26618,2.26011,2.25934,2.25923,2.25923
0.037384,2.28527,2.26278,2.25672,2.25595,2.25584,2.25584
0.037388,2.28184,2.25938,2.25332,2.25256,2.25245,2.25244
0.037392,2.2784,2.25597,2.24993,2.24916,2.24905,2.24905
0.037396,2.27496,2.25257,2.24654,2.24577,2.24566,2.24566
0.0374,2.27152,2.24917,2.24314,2.24238,2.24227,2.24227
0.037404,2.26809,2.24576,2.23975,2.23898,2.23888,2.23887
0.037408,2.26465,2.24236,2.23635,2.23559,2.23548,2.23548
0.037412,2.26121,2.23895,2.23296,2.2322,2.23209,2.23209
0.037416,2.25777,2.23555,2.22956,2.2288,2.22869,2.22869
0.03742,2.25433,2.23215,2.22617,2.22541,2.2253,2.2253
0.037424,2.2509,2.22874,2.22277,2.22202,2.22191,2.2219
0.037428,2.24746,2.22534,2.21938,2.21862,2.21851,2.21851
0.037432,2.24402,2.22193,2.21598,2.21523,2.21512,2.21512
0.037436,2.24058,2.21853,2.21258,2.21183,2.21172,2.21172
0.03744,2.23714,2.21512,2.20919,2.20844,2.20833,2.20833
0.037444,2.2337,2.21171,2.20579,2.20504,2.20493,2.20493
0.037448,2.23026,2.20831,2.20239,2.20165,2.20154,2.20154
0.037452,2.22682,2.2049,2.199,2.19825,2.19814,2.19814
0.037456,2.22338,2.2015,2.1956,2.19485,2.19475,2.19475
0.03746,2.21994,2.19809,2.1922,2.19146,2.19135,2.19135
0.037464,2.2165,2.19468,2.18881,2.18806,2.18796,2.18795
0.037468,2.21306,2.19128,2.18541,2.18467,2.18456,2.18456
0.037472,2.20962,2.18787,2.18201,2.18127,2.18116,2.18116
0.037476,2.20618,2.18446,2.17861,2.17787,2.17777,2.17776
0.03748,2.20273,2.18106,2.17522,2.17448,2.17437,2.17437
0.037484,2.19929,2.17765,2.17182,2.17108,2.17097,2.17097
0.037488,2.19585,2.17424,2.16842,2.16768,2.16758,2.16757
0.037492,2.19241,2.17083,2.16502,2.16428,2.16418,2.16418
0.037496,2.18897,2.16742,2.16162,2.16089,2.16078,2.16078
0.0375,2.18553,2.16402,2.15822,2.15749,2.15738,2.15738
0.037504,2.18208,2.16061,2.15482,2.15409,2.15399,2.15398
0.037508,2.17864,2.1572,2.15142,2.15069,2.15059,2.15059
0.037512,2.1752,2.15379,2.14802,2.14729,2.14719,2.14719
0.037516,2.17175,2.15038,2.14462,2.1439,2.14379,2.14379
0.03752,2.16831,2.14697,2.14122,2.1405,2.14039,2.14039
0.037524,2.16487,2.14356,2.13782,2.1371,2.13699,2.13699
0.037528,2.16142,2.14015,2.13442,2.1337,2.13359,2.13359
0.037532,2.15798,2.13674,2.13102,2.1303,2.1302,2.13019
0.037536,2.15454,2.13333,2.12762,2.1269,2.1268,2.12679
0.03754,2.15109,2.12992,2.12422,2.1235,2.1234,2.12339
0.037544,2.14765,2.12651,2.12082,2.1201,2.12,2.11999
0.037548,2.1442,2.1231,2.11742,2.1167,2.1166,2.11659
0.037552,2.14076,2.11969,2.11402,2.1133,2.1132,2.11319
0.037556,2.13731,2.11628,2.11062,2.1099,2.1098,2.10979
0.03756,2.13387,2.11287,2.10721,2.1065,2.1064,2.10639
0.037564,2.13042,2.10946,2.10381,2.1031,2.103,2.10299
0.037568,2.12698,2.10605,2.10041,2.0997,2.09959,2.09959
0.037572,2.12353,2.10264,2.09701,2.0963,2.09619,2.09619
0.037576,2.12009,2.09922,2.09361,2.09289,2.09279,2.09279
0.03758,2.11664,2.09581,2.0902,2.08949,2.08939,2.08939
0.037584,2.11319,2.0924,2.0868,2.08609,2.08599,2.08599
0.037588,2.10975,2.08899,2.0834,2.08269,2.08259,2.08259
0.037592,2.1063,2.08557,2.07999,2.07929,2.07919,2.07918
0.037596,2.10285,2.08216,2.07659,2.07588,2.07578,2.07578
0.0376,2.09941,2.07875,2.07319,2.07248,2.07238,2.07238
0.037604,2.09596,2.07534,2.06978,2.06908,2.06898,2.06898
0.037608,2.09251,2.07192,2.06638,2.06568,2.06558,2.06557
0.037612,2.08907,2.06851,2.06297,2.06227,2.06217,2.06217
0.037616,2.08562,2.06509,2.05957,2.05887,2.05877,2.05877
0.03762,2.08217,2.06168,2.05616,2.05547,2.05537,2.05536
0.037624,2.07872,2.05827,2.05276,2.05206,2.05196,2.05196
0.037628,2.07527,2.05485,2.04935,2.04866,2.04856,2.04856
0.037632,2.07182,2.05144,2.04595,2.04525,2.04515,2.04515
0.037636,2.06838,2.04802,2.04254,2.04185,2.04175,2.04175
0.03764,2.06493,2.04461,2.03914,2.03845,2.03835,2.03834
0.037644,2.06148,2.04119,2.03573,2.03504,2.03494,2.03494
0.037648,2.05803,2.03778,2.03233,2.03164,2.03154,2.03154
0.037652,2.05458,2.03436,2.02892,2.02823,2.02813,2.02813
0.037656,2.05113,2.03095,2.02551,2.02483,2.02473,2.02473
0.03766,2.04768,2.02753,2.02211,2.02142,2.02132,2.02132
0.037664,2.04423,2.02412,2.0187,2.01802,2.01792,2.01792
0.037668,2.04078,2.0207,2.01529,2.01461,2.01451,2.01451
0.037672,2.03733,2.01728,2.01189,2.0112,2.01111,2.0111
0.037676,2.03388,2.01387,2.00848,2.0078,2.0077,2.0077
0.03768,2.03043,2.01045,2.00507,2.00439,2.00429,2.00429
0.037684,2.02698,2.00703,2.00166,2.00098,2.00089,2.00089
0.037688,2.02353,2.00362,1.99826,1.99758,1.99748,1.99748
0.037692,2.02007,2.0002,1.99485,1.99417,1.99407,1.99407
0.037696,2.01662,1.99678,1.99144,1.99076,1.99067,1.99067
0.0377,2.01317,1.99336,1.98803,1.98736,1.98726,1.98726
0.037704,2.00972,1.98994,1.98462,1.98395,1.98385,1.98385
0.037708,2.00627,1.98653,1.98121,1.98054,1.98044,1.98044
0.037712,2.00281,1.98311,1.97781,1.97713,1.97704,1.97704
0.037716,1.99936,1.97969,1.9744,1.97373,1.97363,1.97363
0.03772,1.99591,1.97627,1.97099,1.97032,1.97022,1.97022
0.037724,1.99246,1.97285,1.96758,1.96691,1.96681,1.96681
0.037728,1.989,1.96943,1.96417,1.9635,1.9634,1.9634
0.037732,1.98555,1.96601,1.96076,1.96009,1.96,1.95999
0.037736,1.9821,1.96259,1.95735,1.95668,1.95659,1.95659
0.03774,1.97864,1.95918,1.95394,1.95327,1.95318,1.95318
0.037744,1.97519,1.95576,1.95053,1.94986,1.94977,1.94977
0.037748,1.97173,1.95234,1.94712,1.94645,1.94636,1.94636
0.037752,1.96828,1.94892,1.9437,1.94304,1.94295,1.94295
0.037756,1.96482,1.94549,1.94029,1.93963,1.93954,1.93954
0.03776,1.96137,1.94207,1.93688,1.93622,1.93613,1.93613
0.037764,1.95792,1.93865,1.93347,1.93281,1.93272,1.93272
0.037768,1.95446,1.93523,1.93006,1.9294,1.92931,1.92931
0.037772,1.951,1.93181,1.92665,1.92599,1.9259,1.9259
0.037776,1.94755,1.92839,1.92324,1.92258,1.92249,1.92249
0.03778,1.94409,1.92497,1.91982,1.91917,1.91908,1.91908
0.037784,1.94064,1.92155,1.91641,1.91576,1.91567,1.91567
0.037788,1.93718,1.91813,1.913,1.91235,1.91226,1.91225
0.037792,1.93373,1.9147,1.90959,1.90894,1.90884,1.90884
0.037796,1.93027,1.91128,1.90617,1.90553,1.90543,1.90543
0.0378,1.92681,1.90786,1.90276,1.90211,1.90202,1.90202
0.037804,1.92336,1.90444,1.89935,1.8987,1.89861,1.89861
0.037808,1.9199,1.90101,1.89593,1.89529,1.8952,1.89519
0.037812,1.91644,1.89759,1.89252,1.89188,1.89178,1.89178
0.037816,1.91298,1.89417,1.8891,1.88846,1.88837,1.88837
0.03782,1.90953,1.89074,1.88569,1.88505,1.88496,1.88496
0.037824,1.90607,1.88732,1.88228,1.88164,1.88155,1.88154
0.037828,1.90261,1.8839,1.87886,1.87822,1.87813,1.87813
0.037832,1.89915,1.88047,1.87545,1.87481,1.87472,1.87472
0.037836,1.89569,1.87705,1.87203,1.8714,1.87131,1.8713
0.03784,1.89224,1.87362,1.86862,1.86798,1.86789,1.86789
0.037844,1.88878,1.8702,1.8652,1.86457,1.86448,1.86448
0.037848,1.88532,1.86677,1.86179,1.86115,1.86106,1.86106
0.037852,1.88186,1.86335,1.85837,1.85774,1.85765,1.85765
0.037856,1.8784,1.85992,1.85495,1.85432,1.85423,1.85423
0.03786,1.87494,1.8565,1.85154,1.85091,1.85082,1.85082
0.037864,1.87148,1.85307,1.84812,1.84749,1.8474,1.8474
0.037868,1.86802,1.84965,1.84471,1.84408,1.84399,1.84399
0.037872,1.86456,1.84622,1.84129,1.84066,1.84057,1.84057
0.037876,1.8611,1.84279,1.83787,1.83725,1.83716,1.83716
0.03788,1.85764,1.83937,1.83445,1.83383,1.83374,1.83374
0.037884,1.85418,1.83594,1.83104,1.83042,1.83033,1.83033
0.037888,1.85072,1.83252,1.82762,1.827,1.82691,1.82691
0.037892,1.84726,1.82909,1.8242,1.82358,1.82349,1.82349
0.037896,1.8438,1.82566,1.82078,1.82017,1.82008,1.82008
0.0379,1.84033,1.82223,1.81737,1.81675,1.81666,1.81666
0.037904,1.83687,1.81881,1.81395,1.81333,1.81324,1.81324
0.037908,1.83341,1.81538,1.81053,1.80992,1.80983,1.80983
0.037912,1.82995,1.81195,1.80711,1.8065,1.80641,1.80641
0.037916,1.82649,1.80852,1.80369,1.80308,1.80299,1.80299
0.03792,1.82302,1.8051,1.80027,1.79966,1.79958,1.79957
0.037924,1.81956,1.80167,1.79685,1.79625,1.79616,1.79616
0.037928,1.8161,1.79824,1.79344,1.79283,1.79274,1.79274
0.037932,1.81264,1.79481,1.79002,1.78941,1.78932,1.78932
0.037936,1.80917,1.79138,1.7866,1.78599,1.7859,1.7859
0.03794,1.80571,1.78795,1.78318,1.78257,1.78248,1.78248
0.037944,1.80225,1.78452,1.77976,1.77915,1.77907,1.77906
0.037948,1.79878,1.78109,1.77634,1.77573,1.77565,1.77565
0.037952,1.79532,1.77766,1.77292,1.77231,1.77223,1.77223
0.037956,1.79185,1.77423,1.76949,1.76889,1.76881,1.76881
0.03796,1.78839,1.7708,1.76607,1.76548,1.76539,1.76539
0.037964,1.78492,1.76737,1.76265,1.76206,1.76197,1.76197
0.037968,1.78146,1.76394,1.75923,1.75864,1.75855,1.75855
0.037972,1.778,1.76051,1.75581,1.75521,1.75513,1.75513
0.037976,1.77453,1.75708,1.75239,1.75179,1.75171,1.75171
0.03798,1.77106,1.75365,1.74897,1.74837,1.74829,1.74829
0.037984,1.7676,1.75022,1.74554,1.74495,1.74487,1.74487
0.037988,1.76413,1.74679,1.74212,1.74153,1.74145,1.74145
0.037992,1.76067,1.74335,1.7387,1.73811,1.73803,1.73802
0.037996,1.7572,1.73992,1.73528,1.73469,1.7346,1.7346
0.038,1.75374,1.73649,1.73185,1.73127,1.73118,1.73118
0.038004,1.75027,1.73306,1.72843,1.72785,1.72776,1.72776
0.038008,1.7468,1.72963,1.72501,1.72442,1.72434,1.72434
0.038012,1.74333,1.72619,1.72159,1.721,1.72092,1.72092
0.038016,1.73987,1.72276,1.71816,1.71758,1.7175,1.71749
0.03802,1.7364,1.71933,1.71474,1.71416,1.71407,1.71407
0.038024,1.73293,1.71589,1.71131,1.71073,1.71065,1.71065
0.038028,1.72947,1.71246,1.70789,1.70731,1.70723,1.70723
0.038032,1.726,1.70903,1.70447,1.70389,1.70381,1.7038
0.038036,1.72253,1.70559,1.70104,1.70046,1.70038,1.70038
0.03804,1.71906,1.70216,1.69762,1.69704,1.69696,1.69696
0.038044,1.71559,1.69873,1.69419,1.69362,1.69353,1.69353
0.038048,1.71212,1.69529,1.69077,1.69019,1.69011,1.69011
0.038052,1.70866,1.69186,1.68734,1.68677,1.68669,1.68669
0.038056,1.70519,1.68842,1.68392,1.68335,1.68326,1.68326
0.03806,1.70172,1.68499,1.68049,1.67992,1.67984,1.67984
0.038064,1.69825,1.68155,1.67706,1.6765,1.67641,1.67641
0.038068,1.69478,1.67812,1.67364,1.67307,1.67299,1.67299
0.038072,1.69131,1.67468,1.67021,1.66965,1.66956,1.66956
0.038076,1.68784,1.67124,1.66679,1.66622,1.66614,1.66614
0.03808,1.68437,1.66781,1.66336,1.6628,1.66271,1.66271
0.038084,1.6809,1.66437,1.65993,1.65937,1.65929,1.65929
0.038088,1.67743,1.66094,1.6565,1.65594,1.65586,1.65586
0.038092,1.67396,1.6575,1.65308,1.65252,1.65244,1.65244
0.038096,1.67049,1.65406,1.64965,1.64909,1.64901,1.64901
0.0381,1.66701,1.65063,1.64622,1.64566,1.64558,1.64558
0.038104,1.66354,1.64719,1.64279,1.64224,1.64216,1.64216
0.038108,1.66007,1.64375,1.63937,1.63881,1.63873,1.63873
0.038112,1.6566,1.64031,1.63594,1.63538,1.6353,1.6353
0.038116,1.65313,1.63688,1.63251,1.63196,1.63188,1.63188
0.03812,1.64966,1.63344,1.62908,1.62853,1.62845,1.62845
0.038124,1.64618,1.63,1.62565,1.6251,1.62502,1.62502
0.038128,1.64271,1.62656,1.62222,1.62167,1.6216,1.62159
0.038132,1.63924,1.62312,1.61879,1.61825,1.61817,1.61817
0.038136,1.63576,1.61969,1.61537,1.61482,1.61474,1.61474
0.03814,1.63229,1.61625,1.61194,1.61139,1.61131,1.61131
0.038144,1.62882,1.61281,1.60851,1.60796,1.60788,1.60788
0.038148,1.62534,1.60937,1.60508,1.60453,1.60445,1.60445
0.038152,1.62187,1.60593,1.60165,1.6011,1.60103,1.60102
0.038156,1.6184,1.60249,1.59822,1.59767,1.5976,1.5976
0.03816,1.61492,1.59905,1.59479,1.59425,1.59417,1.59417
0.038164,1.61145,1.59561,1.59135,1.59082,1.59074,1.59074
0.038168,1.60797,1.59217,1.58792,1.58739,1.58731,1.58731
0.038172,1.6045,1.58873,1.58449,1.58396,1.58388,1.58388
0.038176,1.60102,1.58529,1.58106,1.58053,1.58045,1.58045
0.03818,1.59755,1.58185,1.57763,1.5771,1.57702,1.57702
0.038184,1.59407,1.57841,1.5742,1.57367,1.57359,1.57359
0.038188,1.5906,1.57497,1.57077,1.57023,1.57016,1.57016
0.038192,1.58712,1.57152,1.56733,1.5668,1.56673,1.56673
0.038196,1.58365,1.56808,1.5639,1.56337,1.5633,1.5633
0.0382,1.58017,1.56464,1.56047,1.55994,1.55987,1.55986
0.038204,1.57669,1.5612,1.55704,1.55651,1.55643,1.55643
0.038208,1.57322,1.55776,1.5536,1.55308,1.553,1.553
0.038212,1.56974,1.55432,1.55017,1.54965,1.54957,1.54957
0.038216,1.56626,1.55087,1.54674,1.54621,1.54614,1.54614
0.03822,1.56279,1.54743,1.5433,1.54278,1.54271,1.54271
0.038224,1.55931,1.54399,1.53987,1.53935,1.53927,1.53927
0.038228,1.55583,1.54054,1.53644,1.53592,1.53584,1.53584
0.038232,1.55236,1.5371,1.533,1.53248,1.53241,1.53241
0.038236,1.54888,1.53366,1.52957,1.52905,1.52898,1.52898
0.03824,1.5454,1.53021,1.52613,1.52562,1.52554,1.52554
0.038244,1.54192,1.52677,1.5227,1.52218,1.52211,1.52211
0.038248,1.53844,1.52333,1.51927,1.51875,1.51868,1.51868
0.038252,1.53496,1.51988,1.51583,1.51532,1.51524,1.51524
0.038256,1.53149,1.51644,1.51239,1.51188,1.51181,1.51181
0.03826,1.52801,1.51299,1.50896,1.50845,1.50838,1.50837
0.038264,1.52453,1.50955,1.50552,1.50501,1.50494,1.50494
0.038268,1.52105,1.5061,1.50209,1.50158,1.50151,1.50151
0.038272,1.51757,1.50266,1.49865,1.49815,1.49807,1.49807
0.038276,1.51409,1.49921,1.49522,1.49471,1.49464,1.49464
0.03828,1.51061,1.49577,1.49178,1.49127,1.4912,1.4912
0.038284,1.50713,1.49232,1.48834,1.48784,1.48777,1.48777
0.038288,1.50365,1.48887,1.48491,1.4844,1.48433,1.48433
0.038292,1.50017,1.48543,1.48147,1.48097,1.4809,1.4809
0.038296,1.49669,1.48198,1.47803,1.47753,1.47746,1.47746
0.0383,1.49321,1.47853,1.4746,1.4741,1.47402,1.47402
0.038304,1.48972,1.47509,1.47116,1.47066,1.47059,1.47059
0.038308,1.48624,1.47164,1.46772,1.46722,1.46715,1.46715
0.038312,1.48276,1.46819,1.46428,1.46379,1.46372,1.46371
0.038316,1.47928,1.46475,1.46084,1.46035,1.46028,1.46028
0.03832,1.4758,1.4613,1.45741,1.45691,1.45684,1.45684
0.038324,1.47232,1.45785,1.45397,1.45348,1.4534,1.4534
0.038328,1.46883,1.4544,1.45053,1.45004,1.44997,1.44997
0.038332,1.46535,1.45096,1.44709,1.4466,1.44653,1.44653
0.038336,1.46187,1.44751,1.44365,1.44316,1.44309,1.44309
0.03834,1.45838,1.44406,1.44021,1.43972,1.43965,1.43965
0.038344,1.4549,1.44061,1.43677,1.43629,1.43622,1.43621
0.038348,1.45142,1.43716,1.43333,1.43285,1.43278,1.43278
0.038352,1.44793,1.43371,1.42989,1.42941,1.42934,1.42934
0.038356,1.44445,1.43026,1.42645,1.42597,1.4259,1.4259
0.03836,1.44097,1.42681,1.42301,1.42253,1.42246,1.42246
0.038364,1.43748,1.42336,1.41957,1.41909,1.41902,1.41902
0.038368,1.434,1.41991,1.41613,1.41565,1.41558,1.41558
0.038372,1.43051,1.41646,1.41269,1.41221,1.41214,1.41214
0.038376,1.42703,1.41301,1.40925,1.40877,1.4087,1.4087
0.03838,1.42354,1.40956,1.40581,1.40533,1.40526,1.40526
0.038384,1.42006,1.40611,1.40237,1.40189,1.40182,1.40182
0.038388,1.41657,1.40266,1.39892,1.39845,1.39838,1.39838
0.038392,1.41309,1.39921,1.39548,1.39501,1.39494,1.39494
0.038396,1.4096,1.39576,1.39204,1.39157,1.3915,1.3915
0.0384,1.40612,1.39231,1.3886,1.38813,1.38806,1.38806
0.038404,1.40263,1.38885,1.38516,1.38469,1.38462,1.38462
0.038408,1.39914,1.3854,1.38171,1.38125,1.38118,1.38118
0.038412,1.39566,1.38195,1.37827,1.3778,1.37774,1.37774
0.038416,1.39217,1.3785,1.37483,1.37436,1.3743,1.3743
0.03842,1.38868,1.37505,1.37138,1.37092,1.37085,1.37085
0.038424,1.3852,1.37159,1.36794,1.36748,1.36741,1.36741
0.038428,1.38171,1.36814,1.3645,1.36404,1.36397,1.36397
0.038432,1.37822,1.36469,1.36105,1.36059,1.36053,1.36053
0.038436,1.37473,1.36123,1.35761,1.35715,1.35709,1.35708
0.03844,1.37125,1.35778,1.35417,1.35371,1.35364,1.35364
0.038444,1.36776,1.35433,1.35072,1.35026,1.3502,1.3502
0.038448,1.36427,1.35087,1.34728,1.34682,1.34676,1.34675
0.038452,1.36078,1.34742,1.34383,1.34338,1.34331,1.34331
0.038456,1.35729,1.34396,1.34039,1.33993,1.33987,1.33987
0.03846,1.3538,1.34051,1.33694,1.33649,1.33643,1.33642
0.038464,1.35032,1.33706,1.3335,1.33305,1.33298,1.33298
0.038468,1.34683,1.3336,1.33005,1.3296,1.32954,1.32954
0.038472,1.34334,1.33015,1.32661,1.32616,1.32609,1.32609
0.038476,1.33985,1.32669,1.32316,1.32271,1.32265,1.32265
0.03848,1.33636,1.32324,1.31971,1.31927,1.3192,1.3192
0.038484,1.33287,1.31978,1.31627,1.31582,1.31576,1.31576
0.038488,1.32938,1.31632,1.31282,1.31238,1.31231,1.31231
0.038492,1.32589,1.31287,1.30937,1.30893,1.30887,1.30887
0.038496,1.3224,1.30941,1.30593,1.30549,1.30542,1.30542
0.0385,1.3189,1.30596,1.30248,1.30204,1.30198,1.30198
0.038504,1.31541,1.3025,1.29903,1.29859,1.29853,1.29853
